Rep_333_1_IN,Rep_333_1_IP
7.87533,19.0849
0.341814,0
7.19806,3.25636
19.4778,41.9339
16.9499,3.65183
0.493819,0.204032
149.078,657.227
0.92639,1.36742
0.136832,0
1.41648,2.08925
20.5491,13
7.96946,9.78742
2.75645,7.63356
5.13575,3.91003
374.111,2132.5
1.60786,1.68239
2.98789,1.34347
1.7778,2.02413
11.6848,20.4069
67.7633,122.133
2.81105,4.67726
0.219711,0
0.366533,0.0834918
0.0879741,0
11.8292,19.035
3.58421,5.72044
2.80412,9.64022
4.21345,0.95542
12.2287,10.3179
12.9975,20.5106
64.8208,19.8585
0.240002,0
0.543944,0.589944
5.01318,17.0314
0.311158,0.745835
0.638326,0
20.5313,41.5893
6.46486,22.0457
7.78516,21.1172
37.471,17.6345
1.30467,1.1902
1.4437,0.843063
119.16,75.7615
2.61039,4.09155
1.28134,1.00705
0.0227268,0
10.7012,19.1526
0.020714,0
0.428233,0
7.53622,10.6866
11.5095,48.288
0,0
12.0934,27.1585
15.6222,2.36887
5.14448,18.1734
0.924033,2.86559
22.164,40.4697
0.0591078,0.345414
10.7107,11.0792
0,0
0.572599,0.468423
1.97099,4.74735
19.4338,19.1217
0.0196579,0
17.2983,25.3449
0.0813293,2.03539
1.09753,0
37.4858,44.1637
0.909838,0.237117
8.70941,10.007
1.66865,1.09078
80.5765,214.021
0,0
2.33279,2.46195
4.1426,7.81137
3.41322,3.55148
11.3,24.8111
57.0333,96.1031
8.64961,14.1548
0.256162,0
0.0408783,0
0,0
0,0
0,0
71.8845,186.738
0.202632,0
3.89449,2.853
0,0
4.73324,10.1501
2.66751,2.92746
0.427288,0.633779
1.53302,2.06307
0,0
41.0498,38.993
17.506,15.9259
3.16616,1.92689
0,0.0294811
32.5214,61.9489
0.248742,0.458279
9.50953,5.34328
13.8043,23.1703
1.02724,0.923633
8.99619,22.404
0.923576,0.837598
22.2014,8.60085
1.38883,1.58997
7.08056,4.04478
10.4842,7.71803
165.158,312.214
22.2374,103.447
43.2674,75.898
8.52888,17.9539
15.3455,17.1448
283.614,988.551
149.566,351.594
8.42074,5.07771
1.19566,2.40693
2.77422,2.00434
0.0446286,0
54.0966,70.1204
1.19565,0.80943
4.29383,0.780478
1.88968,2.87388
0,0
2.69477,2.55202
1.47645,1.68313
2.65094,2.51706
0.289159,0
9.60116,26.5544
6.01607,13.3764
27.6741,35.6939
4.13645,12.4924
3.91613,1.24103
0.16875,0.260381
4.2925,1.05715
0,0
25.0572,34.7468
4.61351,2.05706
0.00826762,0
15.9312,34.4542
8.33056,12.5396
0.590735,0.466461
12.2358,9.42941
5.11441,5.8724
0.547192,0
72.1518,115.025
0.949742,0.860971
0.0433262,0
2.5986,1.60937
6.4862,12.4727
0.993152,1.38203
0,0
0.549024,0.21811
0.30191,0
21.6281,17.7845
2.28666,1.64924
0.00750336,0.0118502
30.202,39.4213
0.0924905,0
28.8732,38.2223
2.43619,4.24055
2.68425,1.74943
4.4852,4.2763
40.3931,41.4527
0,0
16.9915,24.2002
6.09568,16.1223
5.78312,4.76867
3.70678,4.54344
0.304329,1.39613
26.1143,49.8382
4.77342,6.70059
5.69432,7.81853
4.45743,6.30503
0.101241,1.39335
0.0657771,0
2.23769,0.989325
0.00895512,0
7.61433,9.16912
93.1912,57.4145
2.62656,3.22041
0,0
2.00733,1.73057
0.561417,0
13.8727,16.2585
0,0
2.41466,4.04429
0.684041,0
25.1986,44.1738
1.68905,2.34707
3.08477,1.37256
29.3705,32.6247
28.1657,28.0339
0,0
34.8259,12.2509
0.188925,0
4.85249,6.0322
0.488454,0.0790836
4.77456,5.32119
2.84955,10.0456
7.8989,11.0617
87.5497,284.522
12.6863,17.5019
1.53403,0.784608
0.0313074,0.0247195
258.503,420.749
21.2072,57.493
14.3349,22.2446
2.93808,7.52758
20.9395,30.0166
1.87707,1.21976
38.4529,213.965
0.401949,0.231921
0.104296,0.148524
0.631829,3.11988
34.8033,19.4812
81.5474,176.067
0,0.544571
4.4936,6.40586
3.74754,2.71758
0,0
10.6317,10.3165
0.00903321,0.208982
1.41791,5.00916
0.307129,0.185459
10.8518,5.83821
0,0
26.6815,21.5045
74.6179,227.157
3.57901,5.40809
3.51062,1.12283
10.0522,15.824
14.8847,30.9536
6.64995,2.55288
0.547187,0.149367
10.4841,30.8066
8.07021,12.815
1.26013,0.533076
1.35193,1.39206
6.88831,4.75344
0.437282,1.15088
11.3992,20.6786
0.18378,0.0520109
7.18559,24.962
0.253884,0.534648
61.488,172.786
0.304382,0
5.13638,3.70772
2.73148,4.37676
1.24542,3.27637
3.28267,1.31365
10.4577,11.1921
0.538881,1.10017
2.29675,5.05699
0.299815,0.270581
0.346546,0.374687
11.1002,9.29322
14.015,1.4377
1.09925,0.212262
13.0999,28.8757
1.45286,1.00541
21.825,9.86972
0.24679,0.451362
1.55109,3.66199
1.09669,0.883634
0.0932689,0.0294558
53.126,88.8547
0,0
305.763,855.549
1.26012,1.5021
36.9019,53.7768
106.965,273.943
3.55193,3.08502
14.4128,2.36003
7.71968,11.1183
0,0
3.75394,12.6803
0,0
2.94248,4.98945
40.3952,15.6714
5.86407,5.62633
0.0544713,2.37171
0.479571,0
0.0935714,1.15963
32.0559,94.4974
0,0.646294
0.194273,0
5.46088,6.17535
0.514686,0.339442
123.563,210.341
2.47889,1.34088
0.389942,1.23751
0.0287905,0
1.51748,0.715573
68.0329,124.967
0.127432,0
7.53991,10.6446
4.74873,8.58624
118.296,257.726
0,0
30.3463,42.6134
4.57789,2.46201
5.5359,15.0399
6.6927,6.49243
3.86523,6.20236
0.392592,0
0.0217615,0.00687397
2.39026,6.9769
0,0
0.183826,0
20.5713,50.3962
0.360567,0
2.53948,1.23647
0.94783,0.538468
5.49303,4.27251
1.14564,1.76136
8.75113,18.4011
14.1071,26.9213
1.42246,1.11337
0,0
65.2543,200.848
3.85527,1.35904
0.149693,0
1.83332,3.55168
25.8396,12.5325
0.0432849,0
8.2717,12.7618
10.8233,23.4176
10.1698,8.17286
1.00421,0.309908
2.29773,1.30951
3.70618,3.74428
0.0240855,0
4.85536,10.6326
0,0
1.90655,0.944362
2.66194,2.98454
35.9172,80.7503
0.356163,0.146154
0,0
0.187389,0
5.79805,3.97024
9.68414,7.78136
26.101,38.2433
990.011,2174.58
3.27304,4.40292
1.21401,0.660308
4.73555,6.10237
3.89658,5.77918
1.12603,0.0823656
0,0
0.399258,2.57638
23.0761,46.6917
13.164,26.4861
2.79657,3.00527
12.5457,23.0803
1.89551,0.516381
1.35364,3.53266
2.50406,2.98565
0.0414785,0.0187169
13.4172,5.74934
2.98938,2.28956
20.1237,34.4125
7.84157,20.2143
3.41039,3.10311
4.31784,8.71422
15.7598,22.58
14.625,14.4175
0,0
2.87809,0
8.20107,10.8188
2.47558,2.95042
2.73465,2.31677
0.716115,0
0,0
36.5712,31.9615
12.0819,7.60682
0.879743,1.37313
1.59822,1.49647
1.61306,0.599017
23.9193,29.9218
0,0
8.47498,4.68415
4.79485,10.9486
6.90204,13.6397
3.82742,8.20009
5.94068,4.8551
8.32349,19.7532
0,0
70.6727,177.798
0.361027,0
0.602331,0.951281
0.104902,0.177508
0,0
0.406318,0.254945
0.0231132,0
0,0
1.50683,0.589977
2.94244,2.74562
12.5196,23.0669
31.7023,50.0212
15.5725,21.5212
48.0474,12.427
43.9636,67.0901
4.14398,2.33134
43.4965,138.645
0.440047,0.441607
1.71562,3.44718
0.235261,0.169385
3.40981,19.7513
0.0870655,0.0230528
39.8934,103.011
7.35903,11.4194
5.68906,3.07826
4.3147,1.60416
26.5794,48.8836
8.22599,6.53503
5.00997,1.42885
0.151364,0
0,0
0.963325,0.243417
1.20845,1.04576
1.6679,4.2867
0.591614,0.64447
0,0
0,0
16.8741,47.0753
38.1879,68.9663
0,0
0.0506235,0
6.12111,2.29691
4.02069,8.28553
2.18154,0
24.2114,55.642
1.25028,1.00355
7.70367,83.1755
0.983412,1.55322
3.66928,2.61216
4.47948,5.0262
5.29129,7.75396
0.42144,0.231523
2.33518,5.11043
3.19366,7.76723
20.8731,22.7577
83.0572,314.218
19.1998,34.6585
0.0509416,0
2.05531,1.15394
0.647886,0
0.0546524,0
6.89216,9.68034
6.04399,2.2
5.08742,5.61056
3.96597,2.782
39.4493,36.6881
6.95859,6.72624
1.47971,1.08846
17.2785,1.64087
7.27955,5.26812
0.0368914,0.0388411
9.44084,8.35902
342.262,1103.93
0.0382065,0.0402224
0,0
66.0126,81.5215
54.7663,152.773
0.196715,0.399406
0,0
0.953657,4.06648
193.159,669.716
757.871,1216.18
3.47977,3.72104
0.893276,0.521571
14.658,20.3621
2.50807,0.563306
0.439712,0
8.14353,4.62149
5.30762,3.16462
0.345794,0.0206086
3.1871,1.57717
0,0
0.0154836,0
0.161171,0
0.354532,0.749027
3.20541,0.281808
2.60141,4.46318
7.41901,19.749
35.6912,45.7619
4.2411,6.63483
53.3752,213.407
1.86378,2.38388
4.55841,5.33246
4.73993,3.34909
0.919471,3.37578
15.1035,30.569
7.92547,12.0286
0.638442,0.0142012
27.602,44.6094
0.830433,0
0.0360054,0
1.80299,0.852456
0.343069,0.135436
14.0073,34.6887
1.45352,1.09439
0.0180952,0
6.23315,36.373
370.897,394.442
1.12076,0.349019
6.88326,2.51144
0.460627,0
6.44155,0.680571
3.94116,8.48571
3.27193,4.59847
0,0
0.411532,0.0287599
3.05817,2.22251
9.82332,18.5776
0.0401421,0
0.62843,0.635772
0.0578218,0
0.282346,0.647001
301.264,49.6772
2.80882,2.73293
3.81389,5.8359
156.32,227.59
2.9841,6.57139
1.7933,2.35954
0,0.209583
18.3771,32.7965
7.20901,4.37741
0.573881,0.175417
6.32495,5.11207
4.57514,8.71757
0,0
85.3777,140.441
14.8911,7.37039
2.42659,24.0898
7.71116,4.01253
0.648916,0.280774
1.82113,2.87833
1.54576,1.46119
1.92296,5.21248
0.209797,0.0200058
1.4067,0.767204
1.61793,4.59363
0.825141,2.45016
11.9256,6.33289
24.3517,23.6327
8.53264,12.1948
2.14707,4.07866
0.0556274,0
70.316,90.2716
6.73714,5.93632
8.7773,16.7573
1.66349,0.147261
2.08969,1.61066
1.30272,0.779631
0.147457,0
6.64607,1.46734
38.9643,62.8026
0.382224,0.287413
7.09213,11.4498
0,0
0.402463,0.525005
1.50478,0.887841
0.827655,2.34168
1.3518,5.8084
10.119,4.29212
0.0834976,0.0219763
5.66808,1.74148
0,0
36.341,62.5105
70.3034,217.274
0.546636,1.34435
0.0370552,0.0390121
466.831,778.988
6.8823,12.1369
3.98499,5.6277
3.06205,0.660677
0.0720264,0.0710941
29.6351,19.2698
115.767,224.234
5.57223,11.0805
108.252,210.922
16.077,42.5921
11.8803,20.8898
3.98205,4.89752
9.40725,8.51758
2.92396,4.70443
11.3286,3.71792
0.0254998,0
0.932442,2.07707
950.281,1981.15
2.93089,2.6691
11.7917,15.1626
3.82099,4.48805
5.16433,4.26922
0.495537,0.440929
0.0150006,0.0236884
5.23231,0.235158
41.2152,48.932
0.372605,0
0.329807,0
1.60468,9.05271
1.99271,2.87937
0.120749,0
12.5833,26.7448
0.122957,0.0928751
0.535196,0.860315
3.75488,1.56676
5.52723,11.5558
1.72607,1.58637
0.444892,0
2.26258,0
109.115,272.57
0.170201,0.677644
2.49907,0.0470336
0.0431371,0.28491
2.94645,3.26935
5.38993,8.74628
2.87491,2.94875
18.8223,21.7803
11.7782,16.035
0.941638,1.79508
1.16678,1.79005
0,0
5.50414,10.6777
35.221,5.82759
1.5523,5.83053
0.0933315,0.0393073
0.711942,1.0215
0.891426,0.230508
0.224162,0
1.39695,0.579523
5.59761,7.81208
0.236417,0.287173
0,0
8.82055,16.3815
8.86954,1.93337
4.10266,1.61227
2.10656,8.85864
4.3446,1.86233
12.9501,2.12147
9.44187,2.18166
0,0
1.06654,0.401562
6.36867,9.58294
0.0918563,0
0,0
1.49551,5.48738
41.6118,58.879
6.56991,6.7862
0.204918,0.0055801
1.54359,7.51316
26.6441,3.0763
0,0
0,0
0.0986989,0.202069
2.52885,3.18728
0.0683593,0.00344432
9.6974,15.0865
25.1448,28.5842
2.55426,2.75821
46.8292,188.375
0.0426865,0
0.86336,19.0547
0,0
0.87925,3.143
0.262165,1.38409
1.76243,1.10146
0.0888393,0
15.8531,13.9182
0.489519,1.19968
2.24875,7.69189
2.20749,2.70987
11.4287,13.5404
1.2347,3.15547
0,0
4.67728,2.75945
13.4723,8.3379
0.0374906,0.0809173
0.843818,1.60294
6.50543,14.5643
0.558517,1.195
3.9148,2.30115
0.270957,0.17448
18.2058,25.4921
44.5908,83.9637
0,0
0,0
0,0
3.1671,4.59365
1821.58,3345.67
0.0716577,0
0.0749515,0
2.37545,2.4729
7.12053,9.16041
0.0164229,0
0.227927,0.0514181
3.4386,9.46604
0.210709,0.119453
2.90302,5.9369
7.3751,6.56542
11.827,21.9036
1.37866,2.3868
10.9155,7.1366
1.59805,1.80183
1.64289,3.45029
0.220702,0.0774526
0,0
9.15785,22.1456
0,0
0.3704,3.2181
3.24067,11.6392
28.221,43.2714
12.3859,6.06829
22.9508,30.7991
0.128863,0.0393918
6.35434,9.99248
1.56624,2.77268
13.2017,20.6177
0.900154,0.853277
5.21455,3.62886
0,0
17.9134,19.8883
2.37137,2.15339
45.4946,76.5347
0.0188714,0
13.9464,30.8042
91.8543,105.982
23.935,11.0015
0,0
7.66867,10.7388
3.36272,2.3872
1.48964,3.25639
1.34251,0.535196
1054.87,2712.83
1.60713,0.74439
6.28474,3.19095
0.103204,0.426283
29.7168,7.08227
24.9623,4.44191
1.03425,0.443125
6.73146,4.75809
1.29759,0.546674
0,0
4.16658,5.82902
0.457565,0.283861
1.33968,2.53536
0.313425,0.215572
2.53169,0.943872
18.2883,26.385
1.20647,1.46942
0,0.048311
24.1982,92.8007
2.85258,2.09351
1.02847,1.10991
9.10352,10.3829
6.22836,7.59213
12.1969,37.4737
1.18618,1.72718
49.6649,56.6114
17.0817,27.3183
0.273903,0.939454
0.0381157,0
40.89,39.3992
2.15048,1.8032
0,0
36.903,48.7166
33.8351,9.12465
0,0
42.3937,82.0436
9.4262,5.19366
0.636534,1.93682
0,0
14.188,8.64177
0,0
0.0400955,0
9.27812,26.3968
6.71346,4.18786
1.52391,2.81995
0.564016,1.06497
2.04358,10.7165
7.92134,22.2787
0,0
6.9691,0.637712
0.149312,0.462913
4.87869,4.51358
19.3629,15.2831
31.8611,50.0556
19.5744,11.2767
0.12859,0
0.572007,0.138016
0,0
6.45043,14.5277
80.2287,308.895
7.61633,5.3959
0.293734,0
0.166019,0
13.0624,9.44068
1.32321,1.41088
379.168,749.74
0.74949,1.62739
9.54799,7.19551
3.02463,0
3.14928,4.8941
2.34545,2.53599
66.4976,40.2178
10.9876,3.46723
0.812687,0.71691
0.00635774,0.110456
5.35363,15.4398
0,0
0.586209,0.653729
0,0.442609
0,0
3.44814,3.09947
9.47945,25.6619
5.80263,8.31079
4.43409,2.30983
2.52886,2.98441
0,0
0.983701,0
12.0763,9.57597
0.0442888,0
17.175,49.3138
1.00837,1.03395
6.46881,10.0566
30.9871,108.151
0.470633,0.495173
165.369,538.309
8.13325,4.39274
3.652,11.9129
0.526667,0.604874
18.2667,55.4268
5.8524,4.94713
4.12888,8.07786
3.05416,6.57938
1.9438,2.35406
0,0
2.13592,1.47376
3.23897,5.8883
13.8555,28.9773
8.35893,24.7821
0.0788762,0
0.486915,0.173136
2.49812,5.97034
3.0286,13.9574
0,0
15.3695,6.51057
4.67803,4.70949
8.15677,3.61712
8.86454,16.2515
2.11114,2.05963
2.79116,4.07783
13.0428,11.7392
8.643,32.4041
40.0657,45.5973
26.7687,62.6985
0,0
1.95272,2.97269
3.15763,3.67486
1.23056,3.32587
14.193,13.075
18.5875,11.6297
5.98909,4.10839
7.72535,0.976781
12.0345,16.1353
2.5764,0.202712
17.6823,35.2161
4.42541,7.21686
0.605305,0
0,0
7.4445,6.9002
30.012,58.6569
31.5867,46.6003
0.0658114,0
6.86324,8.63085
0.0669289,0
0.678101,0
0.23952,1.21888
7.37269,13.0784
0,0
0.203955,0
0.33571,0
1.17298,0.914597
5.68265,5.788
9.17393,5.74178
0.0441144,0
19.1415,28.7869
0.342989,3.2318
1.55769,2.19153
0.142105,0.143665
4.91601,7.78028
17.8642,3.20065
2.65812,3.29063
8.76746,12.1328
21.9566,47.9944
7.59193,1.32293
0.277021,0.139208
2.04753,1.30952
7.50336,7.59619
198.732,441.423
3.54317,2.0015
1.82942,2.85341
0.743206,0.315034
0,0
5.54431,10.3782
0.0688023,0
3.17445,8.41293
0.0797751,0.167984
7.48003,10.6439
0,0
28.8349,43.6263
20.1916,36.812
0,0
3.6513,3.06854
13.8824,28.3916
0.0620315,0
1.6414,0.114196
27.5129,46.0306
0.73635,1.04886
5.00388,4.0499
2.96613,1.03378
24.0271,27.4777
1.27337,1.10264
4.55066,1.23878
8.52999,6.46239
5.4847,6.08734
2.91075,7.18528
6.73214,5.08903
0.44131,1.49512
9.34651,34.4002
4.09382,7.18337
203.191,382.321
0.149358,0.147408
40.6733,84.6558
0.627688,0.0809183
580.752,1299.95
22.438,42.9247
0,0
32.0408,75.9543
1.83413,1.6194
0.367533,0.485691
14.8254,21.7938
2.37105,2.41325
2.32078,2.34855
30.5132,38.0829
20.7057,6.53669
3.37965,0.248816
1.47392,1.60704
6.34002,1.96384
3.7554,7.55379
14.9749,27.0819
109.9,177.405
21.75,44.4568
5.68496,2.44947
1.40673,1.99697
4.44841,13.0832
5.91788,5.06045
0.399518,0
83.8455,207.666
0,0
26.821,4.18677
1.19383,0.753546
12.0214,6.78266
0,0
1.00706,4.62612
218.309,662.609
0.988692,2.65849
2.29885,2.76427
22.3736,29.0343
2.22235,2.76846
2141.26,3192.4
3.6363,8.41383
2.33887,2.03149
0,0
4.95862,3.861
26.8074,32.8949
0.18425,0
3.19226,0.686305
0,0
4.27031,5.55407
11.0043,17.4644
5.47693,5.37539
5.61625,3.37111
0.130032,0
0.0883447,0
4.92142,1.86498
0,0
8.72041,9.47815
27.3424,181.322
84.3471,51.3096
74.8388,153.977
8.49789,46.5656
20.2999,48.542
0,0
0.481094,2.1907
0.362822,0.0176316
4.44979,3.55814
11.2817,20.3551
3.61282,21.9198
3.19583,9.21819
8.02334,25.8516
6.8278,7.69423
5.57181,8.97083
0.0413782,0.196032
7.069,8.10296
0.279093,0.321715
14.4338,9.40074
0.0344107,0
3.00216,2.29607
3.61486,4.12409
712.43,1388.39
2.52106,4.37677
4.47433,4.2919
88.3066,13.1539
14.1728,26.2316
0,0
29.6276,143.009
26.3065,20.3529
68.2194,56.5372
0.983397,0
0.249911,0
12.017,4.68051
182.566,34.1262
0,0.202763
2.4098,5.00851
17.0113,26.5499
0.0312288,0
8.73317,10.6091
1.15352,1.38343
26.6549,52.8831
3.59919,5.86051
13.3229,11.397
0.172856,0.0682424
6.98399,18.5776
14.3755,31.1855
59.02,57.6848
8.72372,9.18603
11.6874,21.8057
8.41282,8.43376
9.13793,14.0779
10.7444,16.4301
0,0
0.211255,0.221758
1.11731,1.088
0,0
2.53386,0.0270308
26.2058,39.826
8.11462,23.2165
1.96784,1.36507
9.44227,37.0097
6.32495,10.0697
0.105826,0.0584986
7.64071,18.2098
2.24322,2.89241
102.653,478.055
31.4248,42.4154
13.7127,19.2543
0.848177,0.793865
3.83274,3.95938
0.0348291,0
7.52425,21.9448
4.72494,4.16423
1.1268,0
0,0
39.0711,50.4041
57.4664,152.808
0,0
693.37,1735.01
116.441,379.253
0.459501,0.310954
48.3636,253.828
25.9055,60.5506
0.170239,0.791677
5.18089,11.4618
0.0976218,0
45.9777,55.2228
14.9629,4.81752
5.15693,5.07261
93.4134,212.564
28.9401,116.527
4.11676,1.48164
6.18044,8.03182
1.79134,3.05522
0,0
22.9142,23.9604
0,0
15.6434,4.79613
8.67598,25.0375
0,0
16.6572,11.0951
3.27526,7.51824
14.5881,28.7677
4.95271,6.99175
12.9033,33.8234
1.91223,0
0.0572669,0
8.35123,2.01494
3.17006,4.22597
130.745,216.515
4.12153,5.14717
59.4504,126.741
114.49,371.64
0.0940388,0
14.0222,24.8331
0.0355716,0
0.595887,0.319463
0.112954,0
70.3637,191.451
0.387701,0.273252
0.218228,0.156076
0.889837,1.07579
0.0971801,0.486011
0.276806,0.753697
4.68045,13.0931
0.558712,1.14983
30.1913,23.9418
21.9012,16.9621
2.27961,6.52456
3.40329,0.392789
22.9089,7.53395
9.25233,6.67725
0,0
16.4896,14.531
13.2253,11.7077
14.5898,4.4493
8.57305,4.72992
0,0
6.99472,7.10358
0.104211,0.285279
119.683,22.3826
0.817815,0.366249
9.03715,2.91352
0.068834,0
0.936544,0.251952
0.470348,0.461212
8.40338,2.6013
1.14521,0.345035
0,0
0.566167,5.20742
0,0
0,0
0.860636,0
0.635114,1.08837
17.416,25.3096
19.954,44.179
0.0742221,0
8.52207,11.7311
9.69635,12.7715
19.9467,14.8682
0.528587,0
2.32188,4.94302
12.3228,11.3611
0,0
21.2162,42.6881
0.460362,1.70078
0,0
1.90032,1.44478
0,0
0.0550518,0.0217363
0.00947383,0
1.39861,1.27274
77.7325,230.475
16.9926,18.6152
2.11339,0.0976413
3.80631,9.14353
8.09712,18.3805
26.7205,45.9938
5.22238,10.532
2.0064,1.98167
5.03149,3.90962
16.9629,36.1214
2.87206,3.64246
7.6853,15.5575
1.75214,1.24227
0,0
2.91217,4.49714
2.18478,1.63755
0.0824282,0
3.50775,3.67076
7.78455,0.526899
22.8707,60.0365
18.4244,6.29313
0.544068,0
6.53221,22.4082
0.134827,0.199265
11.3205,16.2428
1.11529,0.525038
4.54411,5.085
0.351776,4.96279
0,0
1.71944,3.83257
2.60543,0.87959
131.357,283.878
0,0
0,0
0.58689,3.19743
34.5295,79.5602
0,0
324.375,602.045
9.07089,6.74231
18.9299,17.0475
0,0
15.8445,31.3876
26.3471,5.19563
212.936,332.35
3.46316,6.82453
6.52911,9.94354
0.170106,0
14.1622,12.4791
0.689267,0
0.284764,0.524071
8.16662,9.66094
0.102523,0.0153701
2.02269,4.32467
16.0099,11.2846
0.159437,0.563384
14.0431,9.12396
1.13628,0.498768
4.8188,9.05842
0.739033,1.30146
7.72979,12.6977
0.033007,0
5.09489,12.9619
0,0
0,0
2.54261,2.54405
4.23508,3.9642
0.474892,0
0,0
1.03177,32.9321
0,0
0.763795,0.401588
64.8951,116.351
4.46983,10.6316
698.761,1998.91
0,0
0.122249,0.0128712
0.364642,0.372562
9.1507,1.41143
0.0511638,0
0.386575,1.72699
0.185119,0.566422
5.36454,2.77929
4.85684,4.22205
0.883184,0.0440654
0.430985,0.413731
10.0774,26.8742
22.3244,27.7406
27.3934,56.5499
0.307525,0
30.3426,81.4769
6.95856,3.62597
5.73836,7.65314
1.40129,0.442929
5.8858,8.65639
2.64452,5.0177
11.4788,26.2923
8.68859,20.0578
3.29374,2.66193
0.19721,0
7.92279,5.09599
11.7701,1.79754
65.7077,117.545
1.55455,3.54728
21.9416,10.2745
2.0627,2.69622
0,0
0.0340871,0
13.0669,18.0194
4.15538,4.70025
2.31471,0.746137
29.7414,57.7008
30.9277,38.4529
7.15062,6.48297
10.7097,24.0327
0.0640588,0
94.3966,13.5696
10.649,8.99383
1.36385,3.12396
16.7627,41.6883
0,0.0518803
7.22672,2.17776
6.84409,3.8437
4.23882,5.16746
4.48716,2.15735
8.41678,17.6804
3.58874,8.10385
3.4353,2.7312
0,0.513981
4.89801,7.15821
0.888631,0.184669
8.17225,16.7244
4.81038,0.342787
11.1128,19.245
8.02685,14.0776
1.41731,2.63845
10.9671,14.7918
0,0
0,0
0.0484949,0.0245627
1.50489,1.35347
2.70551,7.20136
0.615531,0.553346
4.33882,6.85265
1.32718,2.30498
0,0
0.120175,0.069013
29.4976,34.6149
12.4001,28.4259
73.324,156.159
15.6055,28.7579
3.37241,1.30652
0.0646975,0
62.6622,130.497
0.770422,0.388319
4.13545,4.94374
6.9384,22.9737
2.18898,5.31648
4.2771,1.6868
1.56651,1.58189
21.805,44.5861
0.748508,0.911308
15.6962,20.467
0.398028,0.0509664
0,0
6.53845,3.76206
0,0.223846
0.162068,0.333859
4.84546,4.18992
12.0883,6.94615
